Date,AQI,Sample_Duration,Pollutant_Type
2023-08-13,22,24 HOUR,88101
2023-08-13,22,24 HOUR,88101
2023-08-13,22,24 HOUR,88101
2023-08-16,23,24 HOUR,88101
2023-08-16,23,24 HOUR,88101
2023-08-16,23,24 HOUR,88101
2023-08-16,23,24 HOUR,88101
2023-08-16,23,24 HOUR,88101
2023-08-16,23,24 HOUR,88101
2023-08-16,23,24 HOUR,88101
2023-08-16,23,24 HOUR,88101
2023-08-19,19,24 HOUR,88101
2023-08-19,19,24 HOUR,88101
2023-08-19,19,24 HOUR,88101
2023-08-19,19,24 HOUR,88101
2023-08-19,19,24 HOUR,88101
2023-08-19,19,24 HOUR,88101
2023-08-19,19,24 HOUR,88101
2023-08-19,19,24 HOUR,88101
2023-08-22,43,24 HOUR,88101
2023-08-22,43,24 HOUR,88101
2023-08-22,43,24 HOUR,88101
2023-08-22,43,24 HOUR,88101
2023-08-22,43,24 HOUR,88101
2023-08-22,43,24 HOUR,88101
2023-08-22,43,24 HOUR,88101
2023-08-22,43,24 HOUR,88101
2023-08-25,22,24 HOUR,88101
2023-08-25,22,24 HOUR,88101
2023-08-25,22,24 HOUR,88101
2023-08-25,22,24 HOUR,88101
2023-08-25,22,24 HOUR,88101
2023-08-25,22,24 HOUR,88101
2023-08-25,22,24 HOUR,88101
2023-08-25,22,24 HOUR,88101
2023-08-28,23,24 HOUR,88101
2023-08-28,23,24 HOUR,88101
2023-08-28,23,24 HOUR,88101
2023-08-28,23,24 HOUR,88101
2023-08-28,23,24 HOUR,88101
2023-08-28,23,24 HOUR,88101
2023-08-28,23,24 HOUR,88101
2023-08-28,23,24 HOUR,88101
2023-08-31,27,24 HOUR,88101
2023-08-31,27,24 HOUR,88101
2023-08-31,27,24 HOUR,88101
2023-08-31,27,24 HOUR,88101
2023-08-31,27,24 HOUR,88101
2023-08-31,27,24 HOUR,88101
2023-08-31,27,24 HOUR,88101
2023-08-31,27,24 HOUR,88101
2023-09-03,18,24 HOUR,88101
2023-09-03,18,24 HOUR,88101
2023-09-03,18,24 HOUR,88101
2023-09-03,18,24 HOUR,88101
2023-09-03,18,24 HOUR,88101
2023-09-03,18,24 HOUR,88101
2023-09-03,18,24 HOUR,88101
2023-09-03,18,24 HOUR,88101
2023-09-06,58,24 HOUR,88101
2023-09-06,58,24 HOUR,88101
2023-09-06,58,24 HOUR,88101
2023-09-06,58,24 HOUR,88101
2023-09-06,58,24 HOUR,88101
2023-09-06,58,24 HOUR,88101
2023-09-06,58,24 HOUR,88101
2023-09-06,58,24 HOUR,88101
2023-09-09,36,24 HOUR,88101
2023-09-09,36,24 HOUR,88101
2023-09-09,36,24 HOUR,88101
2023-09-09,36,24 HOUR,88101
2023-09-09,36,24 HOUR,88101
2023-09-09,36,24 HOUR,88101
2023-09-09,36,24 HOUR,88101
2023-09-09,36,24 HOUR,88101
2023-09-12,27,24 HOUR,88101
2023-09-12,27,24 HOUR,88101
2023-09-12,27,24 HOUR,88101
2023-09-12,27,24 HOUR,88101
2023-09-12,27,24 HOUR,88101
2023-09-12,27,24 HOUR,88101
2023-09-12,27,24 HOUR,88101
2023-09-12,27,24 HOUR,88101
2023-09-15,21,24 HOUR,88101
2023-09-15,21,24 HOUR,88101
2023-09-15,21,24 HOUR,88101
2023-09-15,21,24 HOUR,88101
2023-09-15,21,24 HOUR,88101
2023-09-15,21,24 HOUR,88101
2023-09-15,21,24 HOUR,88101
2023-09-15,21,24 HOUR,88101
2023-09-18,14,24 HOUR,88101
2023-09-18,14,24 HOUR,88101
2023-09-18,14,24 HOUR,88101
2023-09-18,14,24 HOUR,88101
2023-09-18,14,24 HOUR,88101
2023-09-18,14,24 HOUR,88101
2023-09-18,14,24 HOUR,88101
2023-09-18,14,24 HOUR,88101
2023-09-21,19,24 HOUR,88101
2023-09-21,19,24 HOUR,88101
2023-09-21,19,24 HOUR,88101
2023-09-21,19,24 HOUR,88101
2023-09-21,19,24 HOUR,88101
2023-09-21,19,24 HOUR,88101
2023-09-21,19,24 HOUR,88101
2023-09-21,19,24 HOUR,88101
2023-09-24,15,24 HOUR,88101
2023-09-24,15,24 HOUR,88101
2023-09-24,15,24 HOUR,88101
2023-09-24,15,24 HOUR,88101
2023-09-24,15,24 HOUR,88101
2023-09-24,15,24 HOUR,88101
2023-09-24,15,24 HOUR,88101
2023-09-24,15,24 HOUR,88101
2023-09-27,36,24 HOUR,88101
2023-09-27,36,24 HOUR,88101
2023-09-27,36,24 HOUR,88101
2023-09-27,36,24 HOUR,88101
2023-09-27,36,24 HOUR,88101
2023-09-27,36,24 HOUR,88101
2023-09-27,36,24 HOUR,88101
2023-09-27,36,24 HOUR,88101
2023-09-30,30,24 HOUR,88101
2023-09-30,30,24 HOUR,88101
2023-09-30,30,24 HOUR,88101
2023-09-30,30,24 HOUR,88101
2023-09-30,30,24 HOUR,88101
2023-09-30,30,24 HOUR,88101
2023-09-30,30,24 HOUR,88101
2023-09-30,30,24 HOUR,88101
2023-10-03,17,24 HOUR,88101
2023-10-03,17,24 HOUR,88101
2023-10-03,17,24 HOUR,88101
2023-10-03,17,24 HOUR,88101
2023-10-03,17,24 HOUR,88101
2023-10-03,17,24 HOUR,88101
2023-10-03,17,24 HOUR,88101
2023-10-03,17,24 HOUR,88101
2023-10-06,24,24 HOUR,88101
2023-10-06,24,24 HOUR,88101
2023-10-06,24,24 HOUR,88101
2023-10-06,24,24 HOUR,88101
2023-10-06,24,24 HOUR,88101
2023-10-06,24,24 HOUR,88101
2023-10-06,24,24 HOUR,88101
2023-10-06,24,24 HOUR,88101
2023-10-09,25,24 HOUR,88101
2023-10-09,25,24 HOUR,88101
2023-10-09,25,24 HOUR,88101
2023-10-09,25,24 HOUR,88101
2023-10-09,25,24 HOUR,88101
2023-10-09,25,24 HOUR,88101
2023-10-09,25,24 HOUR,88101
2023-10-09,25,24 HOUR,88101
2023-10-12,7,24 HOUR,88101
2023-10-12,7,24 HOUR,88101
2023-10-12,7,24 HOUR,88101
2023-10-12,7,24 HOUR,88101
2023-10-12,7,24 HOUR,88101
2023-10-12,7,24 HOUR,88101
2023-10-12,7,24 HOUR,88101
2023-10-12,7,24 HOUR,88101
2023-10-15,21,24 HOUR,88101
2023-10-15,21,24 HOUR,88101
2023-10-15,21,24 HOUR,88101
2023-10-15,21,24 HOUR,88101
2023-10-15,21,24 HOUR,88101
2023-10-15,21,24 HOUR,88101
2023-10-15,21,24 HOUR,88101
2023-10-15,21,24 HOUR,88101
2023-10-18,23,24 HOUR,88101
2023-10-18,23,24 HOUR,88101
2023-10-18,23,24 HOUR,88101
2023-10-18,23,24 HOUR,88101
2023-10-18,23,24 HOUR,88101
2023-10-18,23,24 HOUR,88101
2023-10-18,23,24 HOUR,88101
2023-10-18,23,24 HOUR,88101
2023-10-21,23,24 HOUR,88101
2023-10-21,23,24 HOUR,88101
2023-10-21,23,24 HOUR,88101
2023-10-21,23,24 HOUR,88101
2023-10-21,23,24 HOUR,88101
2023-10-21,23,24 HOUR,88101
2023-10-21,23,24 HOUR,88101
2023-10-21,23,24 HOUR,88101
2023-10-24,36,24 HOUR,88101
2023-10-24,36,24 HOUR,88101
2023-10-24,36,24 HOUR,88101
2023-10-24,36,24 HOUR,88101
2023-10-24,36,24 HOUR,88101
2023-10-24,36,24 HOUR,88101
2023-10-24,36,24 HOUR,88101
2023-10-24,36,24 HOUR,88101
2023-10-27,45,24 HOUR,88101
2023-10-27,45,24 HOUR,88101
2023-10-27,45,24 HOUR,88101
2023-10-27,45,24 HOUR,88101
2023-10-27,45,24 HOUR,88101
2023-10-27,45,24 HOUR,88101
2023-10-27,45,24 HOUR,88101
2023-10-27,45,24 HOUR,88101
2023-10-30,36,24 HOUR,88101
2023-10-30,36,24 HOUR,88101
2023-10-30,36,24 HOUR,88101
2023-10-30,36,24 HOUR,88101
2023-10-30,36,24 HOUR,88101
2023-10-30,36,24 HOUR,88101
2023-10-30,36,24 HOUR,88101
2023-10-30,36,24 HOUR,88101
2023-11-02,21,24 HOUR,88101
2023-11-02,21,24 HOUR,88101
2023-11-02,21,24 HOUR,88101
2023-11-02,21,24 HOUR,88101
2023-11-02,21,24 HOUR,88101
2023-11-02,21,24 HOUR,88101
2023-11-02,21,24 HOUR,88101
2023-11-02,21,24 HOUR,88101
2023-11-05,15,24 HOUR,88101
2023-11-05,15,24 HOUR,88101
2023-11-05,15,24 HOUR,88101
2023-11-05,15,24 HOUR,88101
2023-11-05,15,24 HOUR,88101
2023-11-05,15,24 HOUR,88101
2023-11-05,15,24 HOUR,88101
2023-11-05,15,24 HOUR,88101
2023-11-08,17,24 HOUR,88101
2023-11-08,17,24 HOUR,88101
2023-11-08,17,24 HOUR,88101
2023-11-08,17,24 HOUR,88101
2023-11-08,17,24 HOUR,88101
2023-11-08,17,24 HOUR,88101
2023-11-08,17,24 HOUR,88101
2023-11-08,17,24 HOUR,88101
2023-11-11,19,24 HOUR,88101
2023-11-11,19,24 HOUR,88101
2023-11-11,19,24 HOUR,88101
2023-11-11,19,24 HOUR,88101
2023-11-11,19,24 HOUR,88101
2023-11-11,19,24 HOUR,88101
2023-11-11,19,24 HOUR,88101
2023-11-11,19,24 HOUR,88101
2023-11-14,12,24 HOUR,88101
2023-11-14,12,24 HOUR,88101
2023-11-14,12,24 HOUR,88101
2023-11-14,12,24 HOUR,88101
2023-11-14,12,24 HOUR,88101
2023-11-14,12,24 HOUR,88101
2023-11-14,12,24 HOUR,88101
2023-11-14,12,24 HOUR,88101
2023-11-17,41,24 HOUR,88101
2023-11-17,41,24 HOUR,88101
2023-11-17,41,24 HOUR,88101
2023-11-17,41,24 HOUR,88101
2023-11-17,41,24 HOUR,88101
2023-11-17,41,24 HOUR,88101
2023-11-17,41,24 HOUR,88101
2023-11-17,41,24 HOUR,88101
2023-11-20,9,24 HOUR,88101
2023-11-20,9,24 HOUR,88101
2023-11-20,9,24 HOUR,88101
2023-11-20,9,24 HOUR,88101
2023-11-20,9,24 HOUR,88101
2023-11-20,9,24 HOUR,88101
2023-11-20,9,24 HOUR,88101
2023-11-20,9,24 HOUR,88101
2023-11-23,17,24 HOUR,88101
2023-11-23,17,24 HOUR,88101
2023-11-23,17,24 HOUR,88101
2023-11-23,17,24 HOUR,88101
2023-11-23,17,24 HOUR,88101
2023-11-23,17,24 HOUR,88101
2023-11-23,17,24 HOUR,88101
2023-11-23,17,24 HOUR,88101
2023-11-26,26,24 HOUR,88101
2023-11-26,26,24 HOUR,88101
2023-11-26,26,24 HOUR,88101
2023-11-26,26,24 HOUR,88101
2023-11-26,26,24 HOUR,88101
2023-11-26,26,24 HOUR,88101
2023-11-26,26,24 HOUR,88101
2023-11-26,26,24 HOUR,88101
2023-11-29,41,24 HOUR,88101
2023-11-29,41,24 HOUR,88101
2023-11-29,41,24 HOUR,88101
2023-11-29,41,24 HOUR,88101
2023-11-29,41,24 HOUR,88101
2023-11-29,41,24 HOUR,88101
2023-11-29,41,24 HOUR,88101
2023-11-29,41,24 HOUR,88101
2023-12-02,22,24 HOUR,88101
2023-12-02,22,24 HOUR,88101
2023-12-02,22,24 HOUR,88101
2023-12-02,22,24 HOUR,88101
2023-12-02,22,24 HOUR,88101
2023-12-02,22,24 HOUR,88101
2023-12-02,22,24 HOUR,88101
2023-12-02,22,24 HOUR,88101
2023-12-05,19,24 HOUR,88101
2023-12-05,19,24 HOUR,88101
2023-12-05,19,24 HOUR,88101
2023-12-05,19,24 HOUR,88101
2023-12-05,19,24 HOUR,88101
2023-12-05,19,24 HOUR,88101
2023-12-05,19,24 HOUR,88101
2023-12-05,19,24 HOUR,88101
2023-12-08,13,24 HOUR,88101
2023-12-08,13,24 HOUR,88101
2023-12-08,13,24 HOUR,88101
2023-12-08,13,24 HOUR,88101
2023-12-08,13,24 HOUR,88101
2023-12-08,13,24 HOUR,88101
2023-12-08,13,24 HOUR,88101
2023-12-08,13,24 HOUR,88101
2023-12-11,20,24 HOUR,88101
2023-12-11,20,24 HOUR,88101
2023-12-11,20,24 HOUR,88101
2023-12-11,20,24 HOUR,88101
2023-12-11,20,24 HOUR,88101
2023-12-11,20,24 HOUR,88101
2023-12-11,20,24 HOUR,88101
2023-12-11,20,24 HOUR,88101
2023-12-14,73,24 HOUR,88101
2023-12-14,73,24 HOUR,88101
2023-12-14,73,24 HOUR,88101
2023-12-14,73,24 HOUR,88101
2023-12-14,73,24 HOUR,88101
2023-12-14,73,24 HOUR,88101
2023-12-14,73,24 HOUR,88101
2023-12-14,73,24 HOUR,88101
2023-12-17,8,24 HOUR,88101
2023-12-17,8,24 HOUR,88101
2023-12-17,8,24 HOUR,88101
2023-12-17,8,24 HOUR,88101
2023-12-17,8,24 HOUR,88101
2023-12-17,8,24 HOUR,88101
2023-12-17,8,24 HOUR,88101
2023-12-17,8,24 HOUR,88101
2023-12-20,17,24 HOUR,88101
2023-12-20,17,24 HOUR,88101
2023-12-20,17,24 HOUR,88101
2023-12-20,17,24 HOUR,88101
2023-12-20,17,24 HOUR,88101
2023-12-20,17,24 HOUR,88101
2023-12-20,17,24 HOUR,88101
2023-12-20,17,24 HOUR,88101
2023-12-23,18,24 HOUR,88101
2023-12-23,18,24 HOUR,88101
2023-12-23,18,24 HOUR,88101
2023-12-23,18,24 HOUR,88101
2023-12-23,18,24 HOUR,88101
2023-12-23,18,24 HOUR,88101
2023-12-23,18,24 HOUR,88101
2023-12-23,18,24 HOUR,88101
2023-12-26,15,24 HOUR,88101
2023-12-26,15,24 HOUR,88101
2023-12-26,15,24 HOUR,88101
2023-12-26,15,24 HOUR,88101
2023-12-26,15,24 HOUR,88101
2023-12-26,15,24 HOUR,88101
2023-12-26,15,24 HOUR,88101
2023-12-26,15,24 HOUR,88101
2023-12-29,9,24 HOUR,88101
2023-12-29,9,24 HOUR,88101
2023-12-29,9,24 HOUR,88101
2023-12-29,9,24 HOUR,88101
2023-12-29,9,24 HOUR,88101
2023-12-29,9,24 HOUR,88101
2023-12-29,9,24 HOUR,88101
2023-12-29,9,24 HOUR,88101
2023-09-01,19,24-HR BLK AVG,81102
2023-09-02,14,24-HR BLK AVG,81102
2023-09-03,7,24-HR BLK AVG,81102
2023-09-04,6,24-HR BLK AVG,81102
2023-09-05,14,24-HR BLK AVG,81102
2023-09-06,31,24-HR BLK AVG,81102
2023-09-07,14,24-HR BLK AVG,81102
2023-09-08,16,24-HR BLK AVG,81102
2023-09-09,19,24-HR BLK AVG,81102
2023-09-10,28,24-HR BLK AVG,81102
2023-09-11,8,24-HR BLK AVG,81102
2023-09-12,10,24-HR BLK AVG,81102
2023-09-13,13,24-HR BLK AVG,81102
2023-09-14,10,24-HR BLK AVG,81102
2023-09-15,7,24-HR BLK AVG,81102
2023-09-16,8,24-HR BLK AVG,81102
2023-09-17,7,24-HR BLK AVG,81102
2023-09-18,7,24-HR BLK AVG,81102
2023-09-19,6,24-HR BLK AVG,81102
2023-09-20,9,24-HR BLK AVG,81102
2023-09-21,13,24-HR BLK AVG,81102
2023-09-22,17,24-HR BLK AVG,81102
2023-09-23,15,24-HR BLK AVG,81102
2023-09-24,11,24-HR BLK AVG,81102
2023-09-25,16,24-HR BLK AVG,81102
2023-09-26,23,24-HR BLK AVG,81102
2023-09-27,25,24-HR BLK AVG,81102
2023-09-28,23,24-HR BLK AVG,81102
2023-09-29,29,24-HR BLK AVG,81102
2023-09-30,21,24-HR BLK AVG,81102
2023-10-04,10,24-HR BLK AVG,81102
2023-10-01,14,24-HR BLK AVG,81102
2023-10-02,13,24-HR BLK AVG,81102
2023-10-03,9,24-HR BLK AVG,81102
2023-10-05,16,24-HR BLK AVG,81102
2023-10-06,16,24-HR BLK AVG,81102
2023-10-07,11,24-HR BLK AVG,81102
2023-10-08,9,24-HR BLK AVG,81102
2023-10-09,24,24-HR BLK AVG,81102
2023-10-10,15,24-HR BLK AVG,81102
2023-10-11,10,24-HR BLK AVG,81102
2023-10-12,6,24-HR BLK AVG,81102
2023-10-16,18,24-HR BLK AVG,81102
2023-10-13,8,24-HR BLK AVG,81102
2023-10-14,9,24-HR BLK AVG,81102
2023-10-15,8,24-HR BLK AVG,81102
2023-10-17,13,24-HR BLK AVG,81102
2023-10-18,25,24-HR BLK AVG,81102
2023-10-19,20,24-HR BLK AVG,81102
2023-10-20,17,24-HR BLK AVG,81102
2023-10-21,17,24-HR BLK AVG,81102
2023-10-22,25,24-HR BLK AVG,81102
2023-10-23,31,24-HR BLK AVG,81102
2023-10-24,31,24-HR BLK AVG,81102
2023-10-25,32,24-HR BLK AVG,81102
2023-10-26,16,24-HR BLK AVG,81102
2023-10-27,16,24-HR BLK AVG,81102
2023-10-28,12,24-HR BLK AVG,81102
2023-10-29,8,24-HR BLK AVG,81102
2023-10-30,9,24-HR BLK AVG,81102
2023-10-31,12,24-HR BLK AVG,81102
2023-11-04,12,24-HR BLK AVG,81102
2023-11-01,13,24-HR BLK AVG,81102
2023-11-02,10,24-HR BLK AVG,81102
2023-11-03,25,24-HR BLK AVG,81102
2023-11-05,11,24-HR BLK AVG,81102
2023-11-06,20,24-HR BLK AVG,81102
2023-11-07,21,24-HR BLK AVG,81102
2023-11-08,9,24-HR BLK AVG,81102
2023-11-09,7,24-HR BLK AVG,81102
2023-11-10,9,24-HR BLK AVG,81102
2023-11-11,8,24-HR BLK AVG,81102
2023-11-12,8,24-HR BLK AVG,81102
2023-11-13,19,24-HR BLK AVG,81102
2023-11-14,11,24-HR BLK AVG,81102
2023-11-15,19,24-HR BLK AVG,81102
2023-11-16,16,24-HR BLK AVG,81102
2023-11-17,21,24-HR BLK AVG,81102
2023-11-18,12,24-HR BLK AVG,81102
2023-11-19,5,24-HR BLK AVG,81102
2023-11-20,5,24-HR BLK AVG,81102
2023-11-21,6,24-HR BLK AVG,81102
2023-11-22,6,24-HR BLK AVG,81102
2023-11-23,10,24-HR BLK AVG,81102
2023-11-24,6,24-HR BLK AVG,81102
2023-11-25,8,24-HR BLK AVG,81102
2023-11-27,8,24-HR BLK AVG,81102
2023-12-03,9,24-HR BLK AVG,81102
2023-12-04,6,24-HR BLK AVG,81102
2023-12-05,11,24-HR BLK AVG,81102
2023-12-06,18,24-HR BLK AVG,81102
2023-12-07,9,24-HR BLK AVG,81102
2023-12-08,8,24-HR BLK AVG,81102
2023-12-09,4,24-HR BLK AVG,81102
2023-12-10,6,24-HR BLK AVG,81102
2023-12-11,9,24-HR BLK AVG,81102
2023-12-12,11,24-HR BLK AVG,81102
2023-12-13,20,24-HR BLK AVG,81102
2023-12-14,31,24-HR BLK AVG,81102
2023-12-15,9,24-HR BLK AVG,81102
2023-12-16,6,24-HR BLK AVG,81102
2023-12-17,5,24-HR BLK AVG,81102
2023-12-18,23,24-HR BLK AVG,81102
2023-12-19,6,24-HR BLK AVG,81102
2023-12-20,15,24-HR BLK AVG,81102
2023-12-21,10,24-HR BLK AVG,81102
2023-12-22,10,24-HR BLK AVG,81102
2023-12-23,8,24-HR BLK AVG,81102
2023-12-24,3,24-HR BLK AVG,81102
2023-12-25,5,24-HR BLK AVG,81102
2023-12-26,8,24-HR BLK AVG,81102
2023-12-27,5,24-HR BLK AVG,81102
2023-12-28,6,24-HR BLK AVG,81102
2023-12-29,6,24-HR BLK AVG,81102
2023-12-30,12,24-HR BLK AVG,81102
2023-12-31,12,24-HR BLK AVG,81102
2023-09-01,20,24-HR BLK AVG,88101
2023-09-01,20,24-HR BLK AVG,88101
2023-09-01,20,24-HR BLK AVG,88101
2023-09-01,20,24-HR BLK AVG,88101
2023-09-01,20,24-HR BLK AVG,88101
2023-09-01,20,24-HR BLK AVG,88101
2023-09-01,20,24-HR BLK AVG,88101
2023-09-01,20,24-HR BLK AVG,88101
2023-09-02,19,24-HR BLK AVG,88101
2023-09-02,19,24-HR BLK AVG,88101
2023-09-02,19,24-HR BLK AVG,88101
2023-09-02,19,24-HR BLK AVG,88101
2023-09-02,19,24-HR BLK AVG,88101
2023-09-02,19,24-HR BLK AVG,88101
2023-09-02,19,24-HR BLK AVG,88101
2023-09-02,19,24-HR BLK AVG,88101
2023-09-03,15,24-HR BLK AVG,88101
2023-09-03,15,24-HR BLK AVG,88101
2023-09-03,15,24-HR BLK AVG,88101
2023-09-03,15,24-HR BLK AVG,88101
2023-09-03,15,24-HR BLK AVG,88101
2023-09-03,15,24-HR BLK AVG,88101
2023-09-03,15,24-HR BLK AVG,88101
2023-09-03,15,24-HR BLK AVG,88101
2023-09-04,10,24-HR BLK AVG,88101
2023-09-04,10,24-HR BLK AVG,88101
2023-09-04,10,24-HR BLK AVG,88101
2023-09-04,10,24-HR BLK AVG,88101
2023-09-04,10,24-HR BLK AVG,88101
2023-09-04,10,24-HR BLK AVG,88101
2023-09-04,10,24-HR BLK AVG,88101
2023-09-04,10,24-HR BLK AVG,88101
2023-09-05,22,24-HR BLK AVG,88101
2023-09-05,22,24-HR BLK AVG,88101
2023-09-05,22,24-HR BLK AVG,88101
2023-09-05,22,24-HR BLK AVG,88101
2023-09-05,22,24-HR BLK AVG,88101
2023-09-05,22,24-HR BLK AVG,88101
2023-09-05,22,24-HR BLK AVG,88101
2023-09-05,22,24-HR BLK AVG,88101
2023-09-06,56,24-HR BLK AVG,88101
2023-09-06,56,24-HR BLK AVG,88101
2023-09-06,56,24-HR BLK AVG,88101
2023-09-06,56,24-HR BLK AVG,88101
2023-09-06,56,24-HR BLK AVG,88101
2023-09-06,56,24-HR BLK AVG,88101
2023-09-06,56,24-HR BLK AVG,88101
2023-09-06,56,24-HR BLK AVG,88101
2023-09-07,13,24-HR BLK AVG,88101
2023-09-07,13,24-HR BLK AVG,88101
2023-09-07,13,24-HR BLK AVG,88101
2023-09-07,13,24-HR BLK AVG,88101
2023-09-07,13,24-HR BLK AVG,88101
2023-09-07,13,24-HR BLK AVG,88101
2023-09-07,13,24-HR BLK AVG,88101
2023-09-07,13,24-HR BLK AVG,88101
2023-09-08,17,24-HR BLK AVG,88101
2023-09-08,17,24-HR BLK AVG,88101
2023-09-08,17,24-HR BLK AVG,88101
2023-09-08,17,24-HR BLK AVG,88101
2023-09-08,17,24-HR BLK AVG,88101
2023-09-08,17,24-HR BLK AVG,88101
2023-09-08,17,24-HR BLK AVG,88101
2023-09-08,17,24-HR BLK AVG,88101
2023-09-09,22,24-HR BLK AVG,88101
2023-09-09,22,24-HR BLK AVG,88101
2023-09-09,22,24-HR BLK AVG,88101
2023-09-09,22,24-HR BLK AVG,88101
2023-09-09,22,24-HR BLK AVG,88101
2023-09-09,22,24-HR BLK AVG,88101
2023-09-09,22,24-HR BLK AVG,88101
2023-09-09,22,24-HR BLK AVG,88101
2023-09-10,57,24-HR BLK AVG,88101
2023-09-10,57,24-HR BLK AVG,88101
2023-09-10,57,24-HR BLK AVG,88101
2023-09-10,57,24-HR BLK AVG,88101
2023-09-10,57,24-HR BLK AVG,88101
2023-09-10,57,24-HR BLK AVG,88101
2023-09-10,57,24-HR BLK AVG,88101
2023-09-10,57,24-HR BLK AVG,88101
2023-09-11,25,24-HR BLK AVG,88101
2023-09-11,25,24-HR BLK AVG,88101
2023-09-11,25,24-HR BLK AVG,88101
2023-09-11,25,24-HR BLK AVG,88101
2023-09-11,25,24-HR BLK AVG,88101
2023-09-11,25,24-HR BLK AVG,88101
2023-09-11,25,24-HR BLK AVG,88101
2023-09-11,25,24-HR BLK AVG,88101
2023-09-12,26,24-HR BLK AVG,88101
2023-09-12,26,24-HR BLK AVG,88101
2023-09-12,26,24-HR BLK AVG,88101
2023-09-12,26,24-HR BLK AVG,88101
2023-09-12,26,24-HR BLK AVG,88101
2023-09-12,26,24-HR BLK AVG,88101
2023-09-12,26,24-HR BLK AVG,88101
2023-09-12,26,24-HR BLK AVG,88101
2023-09-13,26,24-HR BLK AVG,88101
2023-09-13,26,24-HR BLK AVG,88101
2023-09-13,26,24-HR BLK AVG,88101
2023-09-13,26,24-HR BLK AVG,88101
2023-09-13,26,24-HR BLK AVG,88101
2023-09-13,26,24-HR BLK AVG,88101
2023-09-13,26,24-HR BLK AVG,88101
2023-09-13,26,24-HR BLK AVG,88101
2023-09-14,20,24-HR BLK AVG,88101
2023-09-14,20,24-HR BLK AVG,88101
2023-09-14,20,24-HR BLK AVG,88101
2023-09-14,20,24-HR BLK AVG,88101
2023-09-14,20,24-HR BLK AVG,88101
2023-09-14,20,24-HR BLK AVG,88101
2023-09-14,20,24-HR BLK AVG,88101
2023-09-14,20,24-HR BLK AVG,88101
2023-09-15,19,24-HR BLK AVG,88101
2023-09-15,19,24-HR BLK AVG,88101
2023-09-15,19,24-HR BLK AVG,88101
2023-09-15,19,24-HR BLK AVG,88101
2023-09-15,19,24-HR BLK AVG,88101
2023-09-15,19,24-HR BLK AVG,88101
2023-09-15,19,24-HR BLK AVG,88101
2023-09-15,19,24-HR BLK AVG,88101
2023-09-16,21,24-HR BLK AVG,88101
2023-09-16,21,24-HR BLK AVG,88101
2023-09-16,21,24-HR BLK AVG,88101
2023-09-16,21,24-HR BLK AVG,88101
2023-09-16,21,24-HR BLK AVG,88101
2023-09-16,21,24-HR BLK AVG,88101
2023-09-16,21,24-HR BLK AVG,88101
2023-09-16,21,24-HR BLK AVG,88101
2023-09-17,17,24-HR BLK AVG,88101
2023-09-17,17,24-HR BLK AVG,88101
2023-09-17,17,24-HR BLK AVG,88101
2023-09-17,17,24-HR BLK AVG,88101
2023-09-17,17,24-HR BLK AVG,88101
2023-09-17,17,24-HR BLK AVG,88101
2023-09-17,17,24-HR BLK AVG,88101
2023-09-17,17,24-HR BLK AVG,88101
2023-09-18,12,24-HR BLK AVG,88101
2023-09-18,12,24-HR BLK AVG,88101
2023-09-18,12,24-HR BLK AVG,88101
2023-09-18,12,24-HR BLK AVG,88101
2023-09-18,12,24-HR BLK AVG,88101
2023-09-18,12,24-HR BLK AVG,88101
2023-09-18,12,24-HR BLK AVG,88101
2023-09-18,12,24-HR BLK AVG,88101
2023-09-19,11,24-HR BLK AVG,88101
2023-09-19,11,24-HR BLK AVG,88101
2023-09-19,11,24-HR BLK AVG,88101
2023-09-19,11,24-HR BLK AVG,88101
2023-09-19,11,24-HR BLK AVG,88101
2023-09-19,11,24-HR BLK AVG,88101
2023-09-19,11,24-HR BLK AVG,88101
2023-09-19,11,24-HR BLK AVG,88101
2023-09-20,14,24-HR BLK AVG,88101
2023-09-20,14,24-HR BLK AVG,88101
2023-09-20,14,24-HR BLK AVG,88101
2023-09-20,14,24-HR BLK AVG,88101
2023-09-20,14,24-HR BLK AVG,88101
2023-09-20,14,24-HR BLK AVG,88101
2023-09-20,14,24-HR BLK AVG,88101
2023-09-20,14,24-HR BLK AVG,88101
2023-09-21,17,24-HR BLK AVG,88101
2023-09-21,17,24-HR BLK AVG,88101
2023-09-21,17,24-HR BLK AVG,88101
2023-09-21,17,24-HR BLK AVG,88101
2023-09-21,17,24-HR BLK AVG,88101
2023-09-21,17,24-HR BLK AVG,88101
2023-09-21,17,24-HR BLK AVG,88101
2023-09-21,17,24-HR BLK AVG,88101
2023-09-22,24,24-HR BLK AVG,88101
2023-09-22,24,24-HR BLK AVG,88101
2023-09-22,24,24-HR BLK AVG,88101
2023-09-22,24,24-HR BLK AVG,88101
2023-09-22,24,24-HR BLK AVG,88101
2023-09-22,24,24-HR BLK AVG,88101
2023-09-22,24,24-HR BLK AVG,88101
2023-09-22,24,24-HR BLK AVG,88101
2023-09-23,20,24-HR BLK AVG,88101
2023-09-23,20,24-HR BLK AVG,88101
2023-09-23,20,24-HR BLK AVG,88101
2023-09-23,20,24-HR BLK AVG,88101
2023-09-23,20,24-HR BLK AVG,88101
2023-09-23,20,24-HR BLK AVG,88101
2023-09-23,20,24-HR BLK AVG,88101
2023-09-23,20,24-HR BLK AVG,88101
2023-09-24,19,24-HR BLK AVG,88101
